агропродінвест,農産物投資
агропроект,農業プロジェクト
агропром,農工複合体
агропромбанк,農工銀行
агропромисловець,農工業者
агропромисловість,農工業
агропромхолдинг,農業産業ホールディング
агропідприємець,農業事業家
агропідприємство,農業企業
агроресурс,農業資源
агроринка,農業市場
агроринок,農業市場
агрос,アグロス
агросадиба,農場
агросвіт,農業世界
агросезон,農業シーズン
агросектор,農業セクター
агросема,アグロセマ
агросервіс,農業サービス
агросинтез,農業合成
агросировина,農業原料
агросистема,農業システム
